,createdAt,closedAt,author,number,duration
291,2018-04-25 17:37:09+00:00,2018-06-08 19:40:49+00:00,Nathan Goldbaum,1767,3809020.0
292,2018-04-27 13:25:54+00:00,2018-06-04 15:03:15+00:00,Corentin Cadiou,1769,3289041.0
293,2018-04-27 15:14:59+00:00,2018-04-27 18:07:00+00:00,Kacper Kowalik,1770,10321.0
294,2018-04-27 22:04:16+00:00,2018-05-29 19:17:59+00:00,Corentin Cadiou,1771,2754823.0
295,2018-04-29 17:13:46+00:00,2018-05-11 00:24:36+00:00,Andrew Myers,1772,976250.0
296,2018-05-04 18:43:12+00:00,2018-05-16 22:40:29+00:00,Nathan Goldbaum,1774,1051037.0
297,2018-05-10 15:30:53+00:00,2018-05-15 18:50:56+00:00,Nathan Goldbaum,1778,444003.0
298,2018-05-11 21:17:30+00:00,2018-05-28 16:39:24+00:00,Nathan Goldbaum,1779,1452114.0
299,2018-05-12 18:51:14+00:00,2018-06-05 17:19:57+00:00,Matthew Turk,1781,2068123.0
300,2018-05-15 18:43:08+00:00,2018-05-15 19:09:05+00:00,Matthew Turk,1782,1557.0
301,2018-05-15 19:01:59+00:00,2018-05-15 19:09:53+00:00,Nathan Goldbaum,1783,474.0
302,2018-05-15 22:03:12+00:00,2018-05-17 19:11:13+00:00,Abhishek Singh,1784,162481.0
303,2018-05-16 20:07:45+00:00,2018-07-03 02:45:24+00:00,Nathan Goldbaum,1787,4084659.0
305,2018-05-18 15:10:29+00:00,2018-05-18 20:52:52+00:00,Claire Kopenhafer,1789,20543.0
306,2018-05-18 16:03:45+00:00,2018-05-21 20:37:32+00:00,Nathan Goldbaum,1790,275627.0
307,2018-05-20 20:11:34+00:00,2018-05-21 15:53:17+00:00,Matthew Turk,1791,70903.0
308,2018-05-21 20:34:24+00:00,2018-05-22 02:28:29+00:00,Nathan Goldbaum,1792,21245.0
309,2018-05-22 10:17:20+00:00,2018-05-22 18:37:58+00:00,Enrico Garaldi,1793,30038.0
310,2018-05-23 16:08:22+00:00,2018-05-28 16:40:33+00:00,Nathan Goldbaum,1794,433931.0
311,2018-05-23 19:15:55+00:00,2018-05-28 16:40:54+00:00,Nathan Goldbaum,1795,422699.0
312,2018-05-24 20:29:05+00:00,2018-05-26 21:51:18+00:00,Abhishek Singh,1798,177733.0
313,2018-05-25 18:52:17+00:00,2018-05-28 16:03:11+00:00,Nathan Goldbaum,1799,249054.0
314,2018-05-25 20:23:42+00:00,2018-05-26 21:50:39+00:00,Abhishek Singh,1800,91617.0
315,2018-05-25 23:09:24+00:00,2018-05-26 21:50:09+00:00,Abhishek Singh,1801,81645.0
316,2018-05-27 18:33:57+00:00,2018-05-29 18:53:36+00:00,Nathan Goldbaum,1802,173979.0
317,2018-05-27 20:40:34+00:00,2018-05-29 16:54:29+00:00,Nathan Goldbaum,1803,159235.0
318,2018-05-27 20:56:15+00:00,2018-05-28 23:38:22+00:00,Nick Gnedin,1804,96127.0
319,2018-05-28 06:22:23+00:00,2018-05-28 16:04:37+00:00,Abhishek Singh,1805,34934.0
320,2018-05-29 18:43:42+00:00,2018-05-29 21:42:07+00:00,Nathan Goldbaum,1806,10705.0
321,2018-05-29 20:12:10+00:00,2019-04-11 14:20:41+00:00,John ZuHone,1807,27367711.0
322,2018-05-30 08:27:05+00:00,2018-06-01 01:34:29+00:00,Abhishek Singh,1809,148044.0
323,2018-05-31 07:33:35+00:00,2018-06-04 14:09:48+00:00,Abhishek Singh,1810,369373.0
324,2018-05-31 19:01:14+00:00,2018-06-05 16:53:15+00:00,Nathan Goldbaum,1811,424321.0
325,2018-06-01 01:40:24+00:00,2018-06-04 15:09:19+00:00,Nathan Goldbaum,1812,307735.0
326,2018-06-01 10:48:35+00:00,2018-06-01 14:30:36+00:00,David Pérez-Suárez,1813,13321.0
327,2018-06-04 11:02:29+00:00,2018-06-18 14:59:09+00:00,Ash Kelly,1814,1223800.0
328,2018-06-04 11:04:51+00:00,2018-06-04 20:59:12+00:00,Ash Kelly,1815,35661.0
329,2018-06-04 19:33:21+00:00,2018-06-05 00:00:44+00:00,Abhishek Singh,1816,16043.0
330,2018-06-05 16:07:44+00:00,2018-06-08 12:45:34+00:00,Matthew Turk,1817,247070.0
331,2018-06-05 17:24:40+00:00,2018-06-11 15:58:42+00:00,Corentin Cadiou,1818,513242.0
332,2018-06-05 19:34:21+00:00,2018-06-06 03:52:07+00:00,Abhishek Singh,1819,29866.0
333,2018-06-06 03:54:47+00:00,2018-06-06 18:26:05+00:00,Abhishek Singh,1820,52278.0
334,2018-06-06 15:18:42+00:00,2018-06-08 19:35:17+00:00,Nathan Goldbaum,1822,188195.0
335,2018-06-06 15:37:27+00:00,2018-06-08 15:52:54+00:00,Nathan Goldbaum,1824,173727.0
336,2018-06-07 14:22:45+00:00,2018-06-07 15:50:38+00:00,Nathan Goldbaum,1825,5273.0
337,2018-06-07 21:22:01+00:00,2018-06-07 23:02:17+00:00,Nathan Goldbaum,1826,6016.0
338,2018-06-08 14:35:52+00:00,2018-06-08 17:40:46+00:00,Nathan Goldbaum,1827,11094.0
339,2018-06-10 17:12:53+00:00,2018-07-24 21:34:48+00:00,Ash Kelly,1828,3817315.0
340,2018-06-11 15:51:03+00:00,2018-06-28 22:45:40+00:00,Britton Smith,1829,1493677.0
341,2018-06-11 21:37:45+00:00,2018-06-29 00:57:41+00:00,Abhishek Singh,1831,1480796.0
343,2018-06-12 07:29:42+00:00,2018-06-29 00:58:12+00:00,Abhishek Singh,1833,1445310.0
344,2018-06-12 23:27:09+00:00,2018-06-13 21:17:20+00:00,Andrew Myers,1834,78611.0
346,2018-06-15 15:28:39+00:00,2018-06-19 15:03:21+00:00,,1837,344082.0
347,2018-06-18 15:42:47+00:00,2018-06-19 20:08:51+00:00,Nathan Goldbaum,1838,102364.0
348,2018-06-19 20:35:26+00:00,2018-06-30 02:50:13+00:00,Nathan Goldbaum,1840,886487.0
349,2018-06-20 09:40:50+00:00,2018-06-29 20:43:37+00:00,Abhishek Singh,1841,817367.0
350,2018-06-20 09:40:56+00:00,2018-07-03 02:44:23+00:00,Abhishek Singh,1842,1098207.0
351,2018-06-20 21:02:53+00:00,2019-04-03 19:07:48+00:00,Matthew Turk,1844,24789895.0
352,2018-06-21 07:29:15+00:00,2018-06-21 14:19:34+00:00,Abhishek Singh,1845,24619.0
353,2018-06-21 15:19:34+00:00,2019-04-03 19:06:54+00:00,Matthew Turk,1848,24724040.0
354,2018-06-21 18:14:02+00:00,2018-10-08 15:43:08+00:00,Nathan Goldbaum,1850,9408546.0
356,2018-06-21 19:37:21+00:00,2018-06-21 22:48:18+00:00,Abhishek Singh,1852,11457.0
357,2018-06-22 15:28:44+00:00,2018-06-30 13:57:53+00:00,,1853,685749.0
358,2018-06-22 20:12:46+00:00,2018-07-01 23:20:06+00:00,Nathan Goldbaum,1854,788840.0
359,2018-06-26 18:04:00+00:00,2018-07-04 15:14:36+00:00,Nathan Goldbaum,1855,681036.0
360,2018-06-26 19:36:51+00:00,2018-07-01 23:21:09+00:00,Matthew Turk,1856,445458.0
361,2018-06-26 19:40:34+00:00,2018-06-30 14:05:34+00:00,Matthew Turk,1857,325500.0
362,2018-06-26 19:51:43+00:00,2018-07-07 19:43:11+00:00,Matthew Turk,1858,949888.0
365,2018-06-27 20:32:39+00:00,2018-06-30 13:56:35+00:00,Abhishek Singh,1861,235436.0
366,2018-06-28 16:07:03+00:00,2018-06-30 14:06:39+00:00,Nathan Goldbaum,1862,165576.0
367,2018-06-29 04:06:52+00:00,2018-06-29 14:25:27+00:00,Kacper Kowalik,1863,37115.0
368,2018-06-29 14:38:16+00:00,2018-07-02 00:25:59+00:00,Nathan Goldbaum,1864,208063.0
369,2018-06-29 15:29:18+00:00,2018-07-13 18:32:36+00:00,Brandon Qiao,1865,1220598.0
370,2018-06-29 16:07:45+00:00,2018-06-29 19:08:10+00:00,Nathan Goldbaum,1866,10825.0
371,2018-06-29 20:26:15+00:00,2018-09-06 14:18:03+00:00,,1867,5939508.0
372,2018-06-29 21:07:58+00:00,2018-06-30 14:04:45+00:00,Matthew Turk,1868,61007.0
373,2018-06-29 21:29:26+00:00,2018-06-30 13:59:22+00:00,Matthew Turk,1869,59396.0
374,2018-06-30 03:02:02+00:00,2018-07-08 21:35:12+00:00,Abhishek Singh,1870,757990.0
375,2018-06-30 03:20:47+00:00,2018-07-01 23:16:52+00:00,Abhishek Singh,1871,158165.0
376,2018-07-02 19:43:34+00:00,2018-07-04 16:36:05+00:00,Nathan Goldbaum,1873,161551.0
377,2018-07-03 16:25:20+00:00,2018-07-19 05:44:34+00:00,Nathan Goldbaum,1876,1343954.0
379,2018-07-06 15:24:39+00:00,2018-07-07 15:54:15+00:00,Nathan Goldbaum,1878,88176.0
380,2018-07-08 16:43:00+00:00,2018-07-19 05:43:35+00:00,Corentin Cadiou,1881,910835.0
382,2018-07-09 08:33:53+00:00,2018-08-08 17:11:36+00:00,Abhishek Singh,1883,2623063.0
383,2018-07-10 22:00:31+00:00,2018-07-19 05:43:51+00:00,Andrew Myers,1884,719000.0
384,2018-07-11 07:36:51+00:00,2018-07-14 15:16:43+00:00,Abhishek Singh,1885,286792.0
385,2018-07-11 07:36:53+00:00,2018-07-14 15:20:35+00:00,Abhishek Singh,1886,287022.0
386,2018-07-12 09:06:44+00:00,2018-08-08 14:41:30+00:00,Corentin Cadiou,1887,2352886.0
387,2018-07-13 14:18:52+00:00,2018-08-24 15:25:02+00:00,Ash Kelly,1889,3632770.0
388,2018-07-13 18:44:17+00:00,2018-07-23 14:42:19+00:00,Corentin Cadiou,1892,849482.0
389,2018-07-14 21:13:56+00:00,2018-07-16 13:44:31+00:00,Marianne Corvellec,1893,145835.0
390,2018-07-14 23:00:49+00:00,2018-07-19 05:41:38+00:00,Marianne Corvellec,1894,369649.0
391,2018-07-15 23:23:43+00:00,2018-07-19 05:40:03+00:00,Marianne Corvellec,1895,281780.0
392,2018-07-16 20:02:44+00:00,2018-07-17 19:11:34+00:00,Ash Kelly,1897,83330.0
393,2018-07-17 16:35:44+00:00,2018-07-19 05:40:59+00:00,Corentin Cadiou,1899,133515.0
394,2018-07-17 17:13:34+00:00,2018-07-19 15:31:49+00:00,Corentin Cadiou,1900,166695.0
395,2018-07-18 15:42:28+00:00,2018-07-18 18:56:07+00:00,,1901,11619.0
396,2018-07-19 23:19:51+00:00,2018-08-01 15:35:12+00:00,Cameron Hummels,1902,1095321.0
397,2018-07-19 23:28:50+00:00,2018-07-26 16:24:54+00:00,Cameron Hummels,1903,579364.0
398,2018-07-19 23:59:22+00:00,2018-08-03 17:41:59+00:00,Abhishek Singh,1905,1273357.0
400,2018-07-20 16:56:38+00:00,2018-08-01 19:59:56+00:00,Abhishek Singh,1910,1047798.0
402,2018-07-21 08:34:40+00:00,2018-07-26 16:27:24+00:00,,1913,460364.0
403,2018-07-22 23:49:52+00:00,2018-10-05 16:14:22+00:00,Bili Dong,1914,6452670.0
404,2018-07-24 16:44:35+00:00,2018-07-25 14:51:45+00:00,Nathan Goldbaum,1917,79630.0
405,2018-07-24 20:29:46+00:00,2018-09-10 18:53:56+00:00,Nathan Goldbaum,1918,4141450.0
406,2018-07-24 23:34:38+00:00,2018-08-29 18:18:26+00:00,Britton Smith,1919,3091428.0
407,2018-07-25 15:11:50+00:00,2018-08-01 18:49:07+00:00,Ash Kelly,1920,617837.0
408,2018-07-26 17:36:31+00:00,2018-07-27 21:39:19+00:00,,1922,100968.0
409,2018-07-27 00:04:34+00:00,2018-10-05 16:14:42+00:00,Andrew Myers,1923,6106208.0
410,2018-07-27 13:28:28+00:00,2018-07-27 14:26:25+00:00,Ash Kelly,1924,3477.0
411,2018-07-27 14:53:44+00:00,2018-07-27 17:55:28+00:00,Nathan Goldbaum,1925,10904.0
412,2018-07-27 15:13:20+00:00,2018-07-27 18:09:17+00:00,Abhishek Singh,1926,10557.0
413,2018-07-27 19:07:58+00:00,2018-08-01 19:56:28+00:00,Nathan Goldbaum,1927,434910.0
414,2018-07-27 20:46:04+00:00,2018-07-31 17:22:52+00:00,Abhishek Singh,1928,333408.0
415,2018-07-29 14:49:14+00:00,2018-08-30 18:53:55+00:00,,1929,2779481.0
416,2018-07-30 14:14:56+00:00,2021-04-02 16:13:33+00:00,Corentin Cadiou,1931,84419917.0
417,2018-07-31 20:10:55+00:00,2018-08-01 15:34:57+00:00,Nathan Goldbaum,1934,69842.0
418,2018-08-01 14:50:51+00:00,2018-08-10 15:21:17+00:00,Hsi-Yu Schive,1935,779426.0
419,2018-08-01 20:45:45+00:00,2018-08-01 22:56:41+00:00,Nathan Goldbaum,1936,7856.0
420,2018-08-03 13:37:06+00:00,2018-08-31 17:04:55+00:00,,1937,2431669.0
421,2018-08-03 21:32:26+00:00,2018-08-24 23:18:25+00:00,Britton Smith,1938,1820759.0
423,2018-08-05 11:26:27+00:00,2018-08-08 17:08:07+00:00,Abhishek Singh,1940,279700.0
424,2018-08-05 22:27:15+00:00,2018-08-08 17:12:13+00:00,Abhishek Singh,1941,240298.0
426,2018-08-06 16:18:10+00:00,2018-08-06 20:54:41+00:00,Nathan Goldbaum,1943,16591.0
428,2018-08-06 23:44:42+00:00,2018-08-07 22:37:28+00:00,Cameron Hummels,1945,82366.0
430,2018-08-07 22:29:53+00:00,2018-08-30 18:49:28+00:00,Britton Smith,1947,1973975.0
431,2018-08-08 15:48:02+00:00,2018-08-08 18:08:55+00:00,Matthew Turk,1949,8453.0
432,2018-08-08 17:55:07+00:00,2018-08-09 15:27:07+00:00,Andrew Myers,1950,77520.0
433,2018-08-08 21:35:21+00:00,2018-08-10 18:31:36+00:00,Nathan Goldbaum,1951,161775.0
434,2018-08-09 01:30:31+00:00,2018-08-15 19:19:33+00:00,Abhishek Singh,1952,582542.0
435,2018-08-09 01:38:42+00:00,2018-08-15 19:28:37+00:00,Abhishek Singh,1953,582595.0
437,2018-08-09 03:29:45+00:00,2018-08-15 19:27:57+00:00,Abhishek Singh,1955,575892.0
439,2018-08-09 07:59:50+00:00,2018-08-09 15:27:46+00:00,Abhishek Singh,1957,26876.0
440,2018-08-09 16:45:33+00:00,2018-08-15 15:44:40+00:00,Nathan Goldbaum,1958,514747.0
441,2018-08-09 17:09:26+00:00,2018-08-15 15:44:05+00:00,John ZuHone,1959,513279.0
442,2018-08-09 19:33:20+00:00,2018-08-15 03:02:34+00:00,,1960,458954.0
443,2018-08-09 22:07:20+00:00,2018-08-10 02:05:06+00:00,Cameron Hummels,1961,14266.0
444,2018-08-10 13:44:27+00:00,2018-11-08 16:25:42+00:00,Ash Kelly,1962,7785675.0
446,2018-08-10 19:50:29+00:00,2019-05-16 15:54:13+00:00,Bobby Jackson,1964,24091424.0
448,2018-08-10 23:03:41+00:00,2018-11-28 18:58:46+00:00,Madicken Munk,1966,9489305.0
450,2018-08-11 08:28:00+00:00,2018-08-11 11:35:01+00:00,Ash Kelly,1968,11221.0
451,2018-08-13 20:33:41+00:00,2018-08-15 15:38:41+00:00,Nathan Goldbaum,1970,155100.0
452,2018-08-16 20:33:35+00:00,2018-08-16 21:39:28+00:00,Ash Kelly,1977,3953.0
453,2018-08-20 15:22:23+00:00,2018-08-20 15:43:55+00:00,Nathan Goldbaum,1978,1292.0
454,2018-08-20 17:21:36+00:00,2018-08-20 18:44:56+00:00,Andrew Myers,1979,5000.0
455,2018-08-20 19:02:12+00:00,2018-08-23 15:53:18+00:00,Nathan Goldbaum,1980,247866.0
456,2018-08-21 17:48:06+00:00,2018-08-30 18:42:53+00:00,Clayton Strawn,1981,780887.0
457,2018-08-22 14:46:24+00:00,2018-08-23 04:14:33+00:00,Nathan Goldbaum,1982,48489.0
458,2018-08-22 20:56:46+00:00,2018-08-22 22:01:43+00:00,Ash Kelly,1983,3897.0
459,2018-08-23 03:49:05+00:00,2018-08-23 17:49:14+00:00,Nathan Goldbaum,1984,50409.0
460,2018-08-23 15:21:37+00:00,2018-08-30 02:59:11+00:00,Nathan Goldbaum,1985,560254.0
461,2018-08-23 18:54:59+00:00,2018-08-23 20:00:16+00:00,Nathan Goldbaum,1987,3917.0
462,2018-08-24 04:54:20+00:00,2018-08-24 12:37:03+00:00,Cameron Hummels,1989,27763.0
463,2018-08-27 21:22:49+00:00,2022-06-17 15:38:07+00:00,Zach Sherman,1990,120075318.0
464,2018-08-28 13:12:10+00:00,2018-08-29 01:35:47+00:00,Nathan Goldbaum,1991,44617.0
465,2018-08-28 19:43:59+00:00,2018-08-29 00:11:43+00:00,Michael Zingale,1992,16064.0
466,2018-08-29 07:31:53+00:00,2018-08-29 19:42:53+00:00,Corentin Cadiou,1993,43860.0
468,2018-08-29 19:46:26+00:00,2018-08-30 18:42:12+00:00,Britton Smith,1995,82546.0
469,2018-08-30 00:38:14+00:00,2018-08-31 01:28:53+00:00,Bili Dong,1996,89439.0
470,2018-08-30 02:39:51+00:00,2018-08-30 14:22:57+00:00,John ZuHone,1997,42186.0
471,2018-08-30 02:45:58+00:00,2018-08-30 14:46:12+00:00,John ZuHone,1998,43214.0
472,2018-08-30 10:57:26+00:00,2018-08-30 18:40:41+00:00,Corentin Cadiou,1999,27795.0
473,2018-08-30 22:20:06+00:00,2018-08-31 02:05:42+00:00,Britton Smith,2001,13536.0
474,2018-09-03 20:50:32+00:00,2018-09-04 00:48:08+00:00,Nathan Goldbaum,2002,14256.0
476,2018-09-05 20:40:01+00:00,2018-09-18 14:02:39+00:00,Bili Dong,2005,1099358.0
478,2018-09-08 03:08:48+00:00,2018-10-05 16:14:52+00:00,Britton Smith,2008,2379964.0
479,2018-09-08 20:58:03+00:00,2018-11-27 17:35:19+00:00,Matthew Turk,2009,6899836.0
481,2018-09-12 00:11:02+00:00,2018-10-01 14:23:51+00:00,Britton Smith,2013,1692769.0
482,2018-09-12 16:08:54+00:00,2018-09-14 08:59:27+00:00,Nathan Goldbaum,2014,147033.0
483,2018-09-13 14:47:12+00:00,2018-09-13 20:39:21+00:00,Nathan Goldbaum,2017,21129.0
484,2018-09-13 15:47:31+00:00,2018-10-05 16:17:27+00:00,Nathan Goldbaum,2018,1902596.0
485,2018-09-13 16:33:25+00:00,2018-09-14 08:53:53+00:00,Madicken Munk,2019,58828.0
486,2018-09-13 16:37:24+00:00,2018-10-08 19:45:51+00:00,Nathan Goldbaum,2020,2171307.0
487,2018-09-13 17:06:38+00:00,2018-09-14 14:16:15+00:00,Britton Smith,2022,76177.0
488,2018-09-13 18:23:31+00:00,2018-09-14 14:14:56+00:00,Britton Smith,2023,71485.0
489,2018-09-13 18:26:24+00:00,2018-09-14 08:57:37+00:00,Nathan Goldbaum,2024,52273.0
490,2018-09-13 20:41:36+00:00,2018-09-25 13:40:17+00:00,Britton Smith,2025,1011521.0
491,2018-09-14 15:25:02+00:00,2018-09-14 17:33:34+00:00,Nathan Goldbaum,2027,7712.0
492,2018-09-14 16:33:03+00:00,2018-09-17 16:01:28+00:00,Nathan Goldbaum,2028,257305.0
493,2018-09-14 19:04:53+00:00,2018-09-17 14:40:23+00:00,Britton Smith,2029,243330.0
494,2018-09-14 23:10:35+00:00,2018-10-05 16:12:42+00:00,Bili Dong,2030,1789327.0
495,2018-09-17 20:55:33+00:00,2018-09-25 13:40:38+00:00,Britton Smith,2034,665105.0
496,2018-09-17 22:05:05+00:00,2018-10-08 15:07:27+00:00,John ZuHone,2035,1789342.0
497,2018-09-19 21:15:52+00:00,2018-10-06 02:09:32+00:00,Bili Dong,2036,1400020.0
499,2018-09-20 18:09:24+00:00,2018-09-22 14:15:23+00:00,Britton Smith,2038,158759.0
500,2018-09-21 03:53:24+00:00,2018-09-23 03:09:01+00:00,Kacper Kowalik,2040,170137.0
501,2018-09-21 13:39:45+00:00,2018-10-06 02:46:33+00:00,Ash Kelly,2041,1256808.0
502,2018-09-22 18:05:38+00:00,2019-03-07 21:58:23+00:00,Bili Dong,2043,14356365.0
503,2018-10-02 22:47:50+00:00,2018-10-05 22:46:23+00:00,Britton Smith,2045,259113.0
504,2018-10-03 19:58:28+00:00,2018-10-04 15:58:15+00:00,Nathan Goldbaum,2046,71987.0
505,2018-10-03 22:22:15+00:00,2018-10-05 16:09:21+00:00,Nathan Goldbaum,2047,150426.0
506,2018-10-06 19:37:29+00:00,2018-10-08 14:58:18+00:00,Matthew Turk,2050,156049.0
507,2018-10-08 16:25:53+00:00,2018-10-10 15:15:46+00:00,Nathan Goldbaum,2051,168593.0
508,2018-10-08 16:59:59+00:00,2018-10-09 15:22:20+00:00,Nathan Goldbaum,2052,80541.0
509,2018-10-08 19:03:43+00:00,2018-10-10 14:22:53+00:00,Nathan Goldbaum,2053,155950.0
510,2018-10-09 19:17:01+00:00,2018-10-10 17:40:14+00:00,Nathan Goldbaum,2055,80593.0
511,2018-10-09 20:40:09+00:00,2018-10-10 09:21:26+00:00,Clément Robert,2056,45677.0
512,2018-10-10 03:21:18+00:00,2018-10-10 14:21:16+00:00,Britton Smith,2058,39598.0
514,2018-10-12 21:17:10+00:00,2018-10-15 15:43:52+00:00,Nathan Goldbaum,2061,239202.0
515,2018-10-12 22:36:30+00:00,2018-10-13 00:53:22+00:00,Suoqing Ji,2062,8212.0
516,2018-10-13 14:42:19+00:00,2018-10-15 15:08:07+00:00,Ash Kelly,2063,174348.0
517,2018-10-14 19:56:27+00:00,2018-10-15 15:02:25+00:00,Clément Robert,2064,68758.0
518,2018-10-15 18:03:05+00:00,2018-10-15 21:05:58+00:00,Nathan Goldbaum,2065,10973.0
519,2018-10-15 21:57:28+00:00,2018-10-16 00:59:36+00:00,Ash Kelly,2067,10928.0
520,2018-10-17 20:30:47+00:00,2018-11-04 21:15:47+00:00,Nathan Goldbaum,2070,1557900.0
521,2018-10-19 19:07:14+00:00,2018-10-23 20:13:24+00:00,Nathan Goldbaum,2071,349570.0
522,2018-10-22 16:52:33+00:00,2018-10-23 15:37:25+00:00,Nathan Goldbaum,2073,81892.0
523,2018-10-22 19:01:06+00:00,2018-11-04 21:15:02+00:00,Nathan Goldbaum,2074,1131236.0
524,2018-10-23 15:35:43+00:00,2018-10-23 18:35:35+00:00,Nathan Goldbaum,2075,10792.0
525,2018-10-23 16:50:45+00:00,2018-10-23 20:02:53+00:00,Nathan Goldbaum,2076,11528.0
526,2018-10-25 16:16:26+00:00,2018-10-30 00:41:56+00:00,Matthew Turk,2077,375930.0
527,2018-10-25 16:21:36+00:00,2018-10-25 21:44:59+00:00,Matthew Turk,2078,19403.0
528,2018-10-26 11:29:29+00:00,2018-11-01 15:05:35+00:00,Adam McMaster,2079,531366.0
529,2018-10-29 18:13:38+00:00,2018-11-29 22:14:43+00:00,Britton Smith,2081,2692865.0
531,2018-11-01 17:58:48+00:00,2018-11-07 15:04:46+00:00,Nathan Goldbaum,2083,507958.0
532,2018-11-01 18:34:36+00:00,2018-11-02 14:18:28+00:00,Nathan Goldbaum,2084,71032.0
533,2018-11-02 14:16:35+00:00,2018-11-02 14:19:19+00:00,Matthew Turk,2085,164.0
534,2018-11-02 14:29:33+00:00,2018-11-02 14:30:46+00:00,Matthew Turk,2086,73.0
535,2018-11-07 00:12:42+00:00,2018-11-08 14:59:37+00:00,Nathan Goldbaum,2088,139615.0
536,2018-11-07 18:09:25+00:00,2018-11-08 16:34:39+00:00,Kacper Kowalik,2090,80714.0
537,2018-11-08 19:20:07+00:00,2018-11-08 21:14:32+00:00,Nathan Goldbaum,2091,6865.0
538,2018-11-09 14:49:13+00:00,2018-11-12 17:00:14+00:00,Corentin Cadiou,2092,267061.0
539,2018-11-13 20:08:40+00:00,2018-11-15 02:02:27+00:00,Nathan Goldbaum,2093,107627.0
540,2018-11-15 07:08:08+00:00,2018-11-15 21:29:54+00:00,Suoqing Ji,2094,51706.0
541,2018-11-15 19:46:57+00:00,2018-11-16 20:05:22+00:00,Nathan Goldbaum,2095,87505.0
542,2018-11-26 15:43:14+00:00,2018-11-26 19:31:49+00:00,Nathan Goldbaum,2100,13715.0
543,2018-11-26 17:11:34+00:00,2018-11-26 20:22:41+00:00,Nathan Goldbaum,2101,11467.0
544,2018-11-26 19:54:11+00:00,2018-11-27 15:39:04+00:00,John ZuHone,2102,71093.0
545,2018-11-28 11:46:48+00:00,2019-04-19 14:00:54+00:00,Suoqing Ji,2105,12276846.0
546,2018-11-28 17:37:43+00:00,2018-12-05 02:23:29+00:00,Nathan Goldbaum,2106,549946.0
547,2018-11-29 11:12:20+00:00,2021-03-26 17:15:03+00:00,John Regan,2107,73288963.0
548,2018-11-30 19:41:43+00:00,2018-12-03 17:38:13+00:00,Matthew Turk,2108,251790.0
549,2018-12-02 20:52:49+00:00,2018-12-06 15:09:05+00:00,Nathan Goldbaum,2109,324976.0
552,2018-12-06 14:18:34+00:00,2018-12-07 21:45:02+00:00,Corentin Cadiou,2114,113188.0
553,2018-12-07 14:58:07+00:00,2018-12-10 18:30:12+00:00,Nathan Goldbaum,2118,271925.0
554,2018-12-07 17:18:08+00:00,2018-12-10 15:36:17+00:00,Jared Coughlin,2119,253089.0
555,2018-12-11 16:34:58+00:00,2018-12-13 15:47:10+00:00,Nathan Goldbaum,2120,169932.0
557,2018-12-14 08:41:02+00:00,2019-01-09 16:28:01+00:00,Cameron Hummels,2122,2274419.0
558,2019-01-01 14:09:47+00:00,2019-01-02 16:48:00+00:00,Michael Zingale,2124,95893.0
559,2019-01-02 17:16:23+00:00,2019-01-08 04:33:28+00:00,Nathan Goldbaum,2125,472625.0
560,2019-01-08 10:08:53+00:00,2019-01-08 15:27:03+00:00,Corentin Cadiou,2128,19090.0
561,2019-01-09 19:40:16+00:00,2019-01-21 19:36:11+00:00,Nathan Goldbaum,2130,1036555.0
562,2019-01-16 08:26:51+00:00,2019-01-16 23:18:25+00:00,Clément Robert,2132,53494.0
563,2019-01-18 21:14:47+00:00,2019-01-18 22:47:03+00:00,Britton Smith,2133,5536.0
564,2019-01-23 21:33:47+00:00,2019-07-19 14:42:07+00:00,Corentin Cadiou,2136,15268100.0
565,2019-01-24 22:54:10+00:00,2019-01-31 00:16:06+00:00,Matthew Turk,2138,523316.0
566,2019-01-24 23:40:11+00:00,2019-01-29 15:12:29+00:00,Britton Smith,2139,401538.0
567,2019-01-25 21:05:41+00:00,2019-02-02 02:05:44+00:00,Gillen Brown,2140,622803.0
568,2019-01-30 20:08:10+00:00,2019-01-31 02:40:22+00:00,Nathan Goldbaum,2141,23532.0
569,2019-02-03 06:36:41+00:00,2019-02-04 15:25:14+00:00,Hsi-Yu Schive,2143,118113.0
570,2019-02-06 19:52:57+00:00,2019-02-15 15:49:12+00:00,Nathan Goldbaum,2144,762975.0
571,2019-02-07 18:35:58+00:00,2019-02-27 16:06:40+00:00,Jared Coughlin,2145,1719042.0
572,2019-02-07 22:08:15+00:00,2019-02-22 17:12:38+00:00,Nathan Goldbaum,2146,1278263.0
573,2019-02-11 19:40:50+00:00,2019-02-11 23:25:41+00:00,Nathan Goldbaum,2148,13491.0
574,2019-02-14 21:52:32+00:00,2019-02-26 18:50:18+00:00,John Wise,2149,1025866.0
575,2019-02-14 21:54:32+00:00,2019-02-15 18:33:52+00:00,John Wise,2150,74360.0
576,2019-02-14 21:57:14+00:00,2019-02-15 15:43:59+00:00,John Wise,2151,64005.0
577,2019-02-18 21:13:06+00:00,2019-02-19 03:52:04+00:00,Nathan Goldbaum,2152,23938.0
578,2019-02-22 19:22:44+00:00,2019-02-25 18:43:35+00:00,Nathan Goldbaum,2153,256851.0
579,2019-02-25 18:31:00+00:00,2019-03-07 19:44:43+00:00,Britton Smith,2155,868423.0
580,2019-02-25 20:05:49+00:00,2019-02-26 18:51:05+00:00,Nathan Goldbaum,2156,81916.0
581,2019-02-25 20:40:33+00:00,2019-02-26 03:06:16+00:00,Nathan Goldbaum,2158,23143.0
